type,id,geometry_type,properties_@featureType,properties__id,properties_EvseStatus,properties_lastUpdate,properties_ValueAddedServices,properties_GeoCoordinates_DecimalDegree_Latitude,properties_GeoCoordinates_DecimalDegree_Longitude,properties_OperatorID,properties_CalibrationLawDataAvailability,properties_AccessibilityLocation,properties_ChargingStationId,properties_HotlinePhoneNumber,properties_IsOpen24Hours,properties_Address_PostalCode,properties_Address_City,properties_Address_Street,properties_Address_Country,properties_Address_ParkingFacility,properties_Address_HouseNum,properties_IsHubjectCompatible,properties_RenewableEnergy,properties_EvseID,properties_Accessibility
Feature,CH*ECUEFECADXKMDJCZW3CWRM52FHVCCW,Point,evse,CH*ECUEFECADXKMDJCZW3CWRM52FHVCCW,Available,,DynamicPricing,47.572922,8.517252,CH*ECU,Not Available,OnStreet,CH*ECUEFECADXKMDJCZW3CWRM52FHVCCW,41415101717,TRUE,8193,Eglisau,Quentlistrasse 106,CHE,FALSE,,TRUE,FALSE,CH*ECUEFECADXKMDJCZW3CWRM52FHVCCW,Free publicly accessible
Feature,CH*ECUE5QBZGFHUKPVT64WPWMQ52YZWE3,Point,evse,CH*ECUE5QBZGFHUKPVT64WPWMQ52YZWE3,Available,,DynamicPricing,47.367687,8.462833,CH*ECU,Not Available,OnStreet,CH*ECUE5QBZGFHUKPVT64WPWMQ52YZWE3,41415101717,TRUE,8142,Uitikon,Birmensdorferstrasse 21,CHE,FALSE,,TRUE,FALSE,CH*ECUE5QBZGFHUKPVT64WPWMQ52YZWE3,Free publicly accessible
Feature,CH*ECUERVUXTMZQ6A2L5E8DW3JT7J4N3X,Point,evse,CH*ECUERVUXTMZQ6A2L5E8DW3JT7J4N3X,Available,,DynamicPricing,46.894532,8.248935,CH*ECU,Not Available,OnStreet,CH*ECUERVUXTMZQ6A2L5E8DW3JT7J4N3X,41415101717,TRUE,6060,Sarnen,Sankt-Antonistrasse 4,CHE,FALSE,,TRUE,FALSE,CH*ECUERVUXTMZQ6A2L5E8DW3JT7J4N3X,Free publicly accessible
Feature,CH*ECUESPYM4DH5T2NNYUMPVMFH23UQJQ,Point,evse,CH*ECUESPYM4DH5T2NNYUMPVMFH23UQJQ,Available,,DynamicPricing,47.079336,8.634775,CH*ECU,Not Available,OnStreet,CH*ECUESPYM4DH5T2NNYUMPVMFH23UQJQ,41415101717,TRUE,6417,Sattel,53 8,CHE,FALSE,,TRUE,FALSE,CH*ECUESPYM4DH5T2NNYUMPVMFH23UQJQ,Free publicly accessible
Feature,CH*ECUEZUJCCNZZXGUPY7NVGCWCABB6YA,Point,evse,CH*ECUEZUJCCNZZXGUPY7NVGCWCABB6YA,Available,,DynamicPricing,46.894532,8.248935,CH*ECU,Not Available,OnStreet,CH*ECUEZUJCCNZZXGUPY7NVGCWCABB6YA,41415101717,TRUE,6060,Sarnen,Sankt-Antonistrasse 4,CHE,FALSE,,TRUE,FALSE,CH*ECUEZUJCCNZZXGUPY7NVGCWCABB6YA,Free publicly accessible
Feature,CH*ECUEDSPTH77UFKJ8B4CG4KG2WZP2B2,Point,evse,CH*ECUEDSPTH77UFKJ8B4CG4KG2WZP2B2,Available,,DynamicPricing,47.054467,8.310476,CH*ECU,Not Available,OnStreet,CH*ECUEDSPTH77UFKJ8B4CG4KG2WZP2B2,41415101717,TRUE,6004,Luzern,Schweizerhofquai 3a,CHE,FALSE,,TRUE,FALSE,CH*ECUEDSPTH77UFKJ8B4CG4KG2WZP2B2,Free publicly accessible
Feature,CH*ECUEYE7N6WQTXZWJMZBVXFG3H582CW,Point,evse,CH*ECUEYE7N6WQTXZWJMZBVXFG3H582CW,Available,,DynamicPricing,47.065156,7.294349,CH*ECU,Not Available,OnStreet,CH*ECUEYE7N6WQTXZWJMZBVXFG3H582CW,41415101717,TRUE,3250,Lyss,Südstrasse 11,CHE,FALSE,,TRUE,FALSE,CH*ECUEYE7N6WQTXZWJMZBVXFG3H582CW,Free publicly accessible
Feature,CH*ECUEWSFJGXF93RDWW8Z5Y3W9M4VGVX,Point,evse,CH*ECUEWSFJGXF93RDWW8Z5Y3W9M4VGVX,Available,,DynamicPricing,47.049053,9.06455,CH*ECU,Not Available,OnStreet,CH*ECUEWSFJGXF93RDWW8Z5Y3W9M4VGVX,41415101717,TRUE,8750,Glarus,Buchholzstrasse 44,CHE,FALSE,,TRUE,FALSE,CH*ECUEWSFJGXF93RDWW8Z5Y3W9M4VGVX,Free publicly accessible
Feature,CH*ECUEZLG8DKGWT2PNYLZ97SUECF4KDW,Point,evse,CH*ECUEZLG8DKGWT2PNYLZ97SUECF4KDW,Available,,DynamicPricing,46.970751,8.350457,CH*ECU,Not Available,OnStreet,CH*ECUEZLG8DKGWT2PNYLZ97SUECF4KDW,41415101717,TRUE,6362,Stansstad,Ober Sagi 2,CHE,FALSE,,TRUE,FALSE,CH*ECUEZLG8DKGWT2PNYLZ97SUECF4KDW,Free publicly accessible
Feature,CH*ECUES5FFSEPQSXPBW9C6XHTMM7UJ9W,Point,evse,CH*ECUES5FFSEPQSXPBW9C6XHTMM7UJ9W,Available,,DynamicPricing,53.45843,9.522649,CH*ECU,Not Available,OnStreet,CH*ECUES5FFSEPQSXPBW9C6XHTMM7UJ9W,41415101717,TRUE,21698,Harsefeld,Buxtehuder Str. 22,DEU,FALSE,,TRUE,FALSE,CH*ECUES5FFSEPQSXPBW9C6XHTMM7UJ9W,Free publicly accessible
Feature,CH*ECUEHYP852VR7E6YYCBLY49XDZ6V2S,Point,evse,CH*ECUEHYP852VR7E6YYCBLY49XDZ6V2S,Available,,DynamicPricing,46.728949,8.191412,CH*ECU,Not Available,OnStreet,CH*ECUEHYP852VR7E6YYCBLY49XDZ6V2S,41415101717,TRUE,3860,Meiringen,Lenggasse 44,CHE,FALSE,,TRUE,FALSE,CH*ECUEHYP852VR7E6YYCBLY49XDZ6V2S,Free publicly accessible
Feature,CH*ECUEPRXQFPSYFZC223DZXGUVXHBPU2,Point,evse,CH*ECUEPRXQFPSYFZC223DZXGUVXHBPU2,Available,,DynamicPricing,47.307698,8.819574,CH*ECU,Not Available,OnStreet,CH*ECUEPRXQFPSYFZC223DZXGUVXHBPU2,41415101717,TRUE,8340,Hinwil,Wildbachstrasse 3,CHE,FALSE,,TRUE,FALSE,CH*ECUEPRXQFPSYFZC223DZXGUVXHBPU2,Free publicly accessible
Feature,CH*ECUEN5QRUJB9FDEF82SK662TNLY9C2,Point,evse,CH*ECUEN5QRUJB9FDEF82SK662TNLY9C2,Unknown,,DynamicPricing,48.816575,11.460284,CH*ECU,Not Available,OnStreet,CH*ECUEN5QRUJB9FDEF82SK662TNLY9C2,41415101717,TRUE,85101,Lenting,Am Pfannenstiel 18,DEU,FALSE,,TRUE,FALSE,CH*ECUEN5QRUJB9FDEF82SK662TNLY9C2,Free publicly accessible
Feature,CH*ECUE9S3KRUKDRE5B3VT3LZXYTEASNS,Point,evse,CH*ECUE9S3KRUKDRE5B3VT3LZXYTEASNS,Available,,DynamicPricing,46.723118,7.084256,CH*ECU,Not Available,OnStreet,CH*ECUE9S3KRUKDRE5B3VT3LZXYTEASNS,41415101717,TRUE,1726,Farvagny,Chem. de la Longivue 1,CHE,FALSE,,TRUE,FALSE,CH*ECUE9S3KRUKDRE5B3VT3LZXYTEASNS,Free publicly accessible
Feature,CH*ECUENP6ZU9QFFQPAV7RWWSY85BY37Z,Point,evse,CH*ECUENP6ZU9QFFQPAV7RWWSY85BY37Z,Available,,DynamicPricing,53.45843,9.522649,CH*ECU,Not Available,OnStreet,CH*ECUENP6ZU9QFFQPAV7RWWSY85BY37Z,41415101717,TRUE,21698,Harsefeld,Buxtehuder Str. 22,DEU,FALSE,,TRUE,FALSE,CH*ECUENP6ZU9QFFQPAV7RWWSY85BY37Z,Free publicly accessible
Feature,CH*ECUE4G5ASSBNSSTDN96K8PEKZJWNUA,Point,evse,CH*ECUE4G5ASSBNSSTDN96K8PEKZJWNUA,Available,,DynamicPricing,48.229286,14.699335,CH*ECU,Not Available,OnStreet,CH*ECUE4G5ASSBNSSTDN96K8PEKZJWNUA,41415101717,TRUE,4341,Arbing,Bundesstr. 6,AUT,FALSE,,TRUE,FALSE,CH*ECUE4G5ASSBNSSTDN96K8PEKZJWNUA,Free publicly accessible
Feature,CH*ECUE8KMU2HUNWZKJY2RTCH5EFTSFLX,Point,evse,CH*ECUE8KMU2HUNWZKJY2RTCH5EFTSFLX,Available,,DynamicPricing,47.443923,8.145826,CH*ECU,Not Available,OnStreet,CH*ECUE8KMU2HUNWZKJY2RTCH5EFTSFLX,41415101717,TRUE,5107,Schinznach-Dorf,Feldstrasse 26,CHE,FALSE,,TRUE,FALSE,CH*ECUE8KMU2HUNWZKJY2RTCH5EFTSFLX,Free publicly accessible
Feature,CH*ECUES8VEUFSCF5X7XSUB2BM4TP5DSA,Point,evse,CH*ECUES8VEUFSCF5X7XSUB2BM4TP5DSA,Available,,DynamicPricing,46.740532,7.600356,CH*ECU,Not Available,OnStreet,CH*ECUES8VEUFSCF5X7XSUB2BM4TP5DSA,41415101717,TRUE,3608,Thun,Bierigutstrasse 9,CHE,FALSE,,TRUE,FALSE,CH*ECUES8VEUFSCF5X7XSUB2BM4TP5DSA,Free publicly accessible
Feature,CH*ECUEB7ZT6Z7JN2NQESGZVNUGE9GQBW,Point,evse,CH*ECUEB7ZT6Z7JN2NQESGZVNUGE9GQBW,Available,,DynamicPricing,32.974499,-40.466315,CH*ECU,Not Available,OnStreet,CH*ECUEB7ZT6Z7JN2NQESGZVNUGE9GQBW,41415101717,TRUE,-,-,884XXGFM+QF,CHE,FALSE,,TRUE,FALSE,CH*ECUEB7ZT6Z7JN2NQESGZVNUGE9GQBW,Free publicly accessible
Feature,CH*ECUED2XKLSAEETYH9S84L7NGHXDUSZ,Point,evse,CH*ECUED2XKLSAEETYH9S84L7NGHXDUSZ,Available,,DynamicPricing,46.988838,7.199459,CH*ECU,Not Available,OnStreet,CH*ECUED2XKLSAEETYH9S84L7NGHXDUSZ,41415101717,TRUE,3210,Kerzers,Moosmatte 1,CHE,FALSE,,TRUE,FALSE,CH*ECUED2XKLSAEETYH9S84L7NGHXDUSZ,Free publicly accessible
Feature,CH*ECUE2DZ26UZBWV5K6URKUXA4WNEDJA,Point,evse,CH*ECUE2DZ26UZBWV5K6URKUXA4WNEDJA,Available,,DynamicPricing,46.72419,8.190524,CH*ECU,Not Available,OnStreet,CH*ECUE2DZ26UZBWV5K6URKUXA4WNEDJA,41415101717,TRUE,3860,Meiringen,Alpbachstrasse 15,CHE,FALSE,,TRUE,FALSE,CH*ECUE2DZ26UZBWV5K6URKUXA4WNEDJA,Free publicly accessible
Feature,CH*ECUE53RDEMCMDMKRWPSXZFDUPKQHQA,Point,evse,CH*ECUE53RDEMCMDMKRWPSXZFDUPKQHQA,Available,,DynamicPricing,47.234577,8.180851,CH*ECU,Not Available,OnStreet,CH*ECUE53RDEMCMDMKRWPSXZFDUPKQHQA,41415101717,TRUE,5736,Burg,Hauptstrasse 58,CHE,FALSE,,TRUE,FALSE,CH*ECUE53RDEMCMDMKRWPSXZFDUPKQHQA,Free publicly accessible
Feature,CH*ECUEU86VJHFEH4XDPCAPT5PD5DD3JA,Point,evse,CH*ECUEU86VJHFEH4XDPCAPT5PD5DD3JA,OutOfService,,DynamicPricing,47.400425,8.452406,CH*ECU,Not Available,OnStreet,CH*ECUEU86VJHFEH4XDPCAPT5PD5DD3JA,41415101717,TRUE,8952,Schlieren,Rütistrasse 26,CHE,FALSE,,TRUE,FALSE,CH*ECUEU86VJHFEH4XDPCAPT5PD5DD3JA,Free publicly accessible
Feature,CH*ECUEFHSLNJ5EVVCR3C8STC4HPA68BA,Point,evse,CH*ECUEFHSLNJ5EVVCR3C8STC4HPA68BA,Available,,DynamicPricing,47.291045,8.264349,CH*ECU,Not Available,OnStreet,CH*ECUEFHSLNJ5EVVCR3C8STC4HPA68BA,41415101717,TRUE,5618,Bettwil,Mühlestrasse 2,CHE,FALSE,,TRUE,FALSE,CH*ECUEFHSLNJ5EVVCR3C8STC4HPA68BA,Free publicly accessible
Feature,CH*ECUEZ4CJ7X4SC2WREALP7H7Z54X8TQ,Point,evse,CH*ECUEZ4CJ7X4SC2WREALP7H7Z54X8TQ,OutOfService,,DynamicPricing,53.472685,12.285926,CH*ECU,Not Available,OnStreet,CH*ECUEZ4CJ7X4SC2WREALP7H7Z54X8TQ,41415101717,TRUE,19395,Plau am See,Kantor-Ehrich-Straße 41,DEU,FALSE,,TRUE,FALSE,CH*ECUEZ4CJ7X4SC2WREALP7H7Z54X8TQ,Free publicly accessible
Feature,CH*ECUEH9BQNZVTT8TTY9ZBWTAZ4KNZ5W,Point,evse,CH*ECUEH9BQNZVTT8TTY9ZBWTAZ4KNZ5W,Available,,DynamicPricing,46.811414,9.844121,CH*ECU,Not Available,OnStreet,CH*ECUEH9BQNZVTT8TTY9ZBWTAZ4KNZ5W,41415101717,TRUE,7260,Davos,Flüelastrasse 2,CHE,FALSE,,TRUE,FALSE,CH*ECUEH9BQNZVTT8TTY9ZBWTAZ4KNZ5W,Free publicly accessible
Feature,CH*ECUE8RWZN8ZGL4ZPYABYJG8BZD3FSS,Point,evse,CH*ECUE8RWZN8ZGL4ZPYABYJG8BZD3FSS,Available,,DynamicPricing,47.102967,8.351382,CH*ECU,Not Available,OnStreet,CH*ECUE8RWZN8ZGL4ZPYABYJG8BZD3FSS,41415101717,TRUE,6033,Buchrain,Fähriweg 12,CHE,FALSE,,TRUE,FALSE,CH*ECUE8RWZN8ZGL4ZPYABYJG8BZD3FSS,Free publicly accessible
Feature,CH*ECUEL4K64BVPJW4F6PTCWWKUFY4LCW,Point,evse,CH*ECUEL4K64BVPJW4F6PTCWWKUFY4LCW,Available,,DynamicPricing,47.404178,9.304344,CH*ECU,Not Available,OnStreet,CH*ECUEL4K64BVPJW4F6PTCWWKUFY4LCW,41415101717,TRUE,9015,St. Gallen,Ikarusstrasse 2,CHE,FALSE,,TRUE,FALSE,CH*ECUEL4K64BVPJW4F6PTCWWKUFY4LCW,Free publicly accessible
Feature,CH*ECUEGBWQYMDWLJN28CNMFYJ3BHDP6A,Point,evse,CH*ECUEGBWQYMDWLJN28CNMFYJ3BHDP6A,Available,,DynamicPricing,46.960508,8.389448,CH*ECU,Not Available,OnStreet,CH*ECUEGBWQYMDWLJN28CNMFYJ3BHDP6A,41415101717,TRUE,6370,Oberdorf,Wilgasse 3,CHE,FALSE,,TRUE,FALSE,CH*ECUEGBWQYMDWLJN28CNMFYJ3BHDP6A,Free publicly accessible
Feature,CH*ECUELXGVW63LBJ6PWLXM3RC9MKPH5W,Point,evse,CH*ECUELXGVW63LBJ6PWLXM3RC9MKPH5W,Available,,DynamicPricing,46.960508,8.389448,CH*ECU,Not Available,OnStreet,CH*ECUELXGVW63LBJ6PWLXM3RC9MKPH5W,41415101717,TRUE,6370,Oberdorf,Wilgasse 3,CHE,FALSE,,TRUE,FALSE,CH*ECUELXGVW63LBJ6PWLXM3RC9MKPH5W,Free publicly accessible
Feature,CH*ECUE6ZWVQRX3DXN4AB294HFUEV99VW,Point,evse,CH*ECUE6ZWVQRX3DXN4AB294HFUEV99VW,Available,,DynamicPricing,46.811414,9.844121,CH*ECU,Not Available,OnStreet,CH*ECUE6ZWVQRX3DXN4AB294HFUEV99VW,41415101717,TRUE,7260,Davos,Flüelastrasse 2,CHE,FALSE,,TRUE,FALSE,CH*ECUE6ZWVQRX3DXN4AB294HFUEV99VW,Free publicly accessible
Feature,CH*ECUE22PT294L5JVQJQ4PTVTG8N524X,Point,evse,CH*ECUE22PT294L5JVQJQ4PTVTG8N524X,Available,,DynamicPricing,47.01268,8.305838,CH*ECU,Not Available,OnStreet,CH*ECUE22PT294L5JVQJQ4PTVTG8N524X,41415101717,TRUE,6048,Horw,Technikumstrasse 21,CHE,FALSE,,TRUE,FALSE,CH*ECUE22PT294L5JVQJQ4PTVTG8N524X,Free publicly accessible
Feature,CH*ECUEP936Y4TV2XZRECR4CCBRKL58XA,Point,evse,CH*ECUEP936Y4TV2XZRECR4CCBRKL58XA,Available,,DynamicPricing,34.550794,-41.918884,CH*ECU,Not Available,OnStreet,CH*ECUEP936Y4TV2XZRECR4CCBRKL58XA,41415101717,TRUE,-,-,886WH32J+8C,CHE,FALSE,,TRUE,FALSE,CH*ECUEP936Y4TV2XZRECR4CCBRKL58XA,Free publicly accessible
Feature,CH*ECUEKWY46JXY65GRP8EGZQ6MHVHVS3,Point,evse,CH*ECUEKWY46JXY65GRP8EGZQ6MHVHVS3,Available,,DynamicPricing,46.837172,9.295311,CH*ECU,Not Available,OnStreet,CH*ECUEKWY46JXY65GRP8EGZQ6MHVHVS3,41415101717,TRUE,7017,Flims,Via Plaids Sut 1,CHE,FALSE,,TRUE,FALSE,CH*ECUEKWY46JXY65GRP8EGZQ6MHVHVS3,Free publicly accessible
Feature,CH*ECUERADHK9AKPSAWY8VAKYDU2AAH4Q,Point,evse,CH*ECUERADHK9AKPSAWY8VAKYDU2AAH4Q,Available,,DynamicPricing,46.487632,7.560565,CH*ECU,Not Available,OnStreet,CH*ECUERADHK9AKPSAWY8VAKYDU2AAH4Q,41415101717,TRUE,3715,Adelboden,Bodenstrasse 2,CHE,FALSE,,TRUE,FALSE,CH*ECUERADHK9AKPSAWY8VAKYDU2AAH4Q,Free publicly accessible
Feature,CH*ECUE6Z65HPB9PA9HL27ES2BQFCZKVS,Point,evse,CH*ECUE6Z65HPB9PA9HL27ES2BQFCZKVS,Available,,DynamicPricing,45.979331,8.929545,CH*ECU,Not Available,OnStreet,CH*ECUE6Z65HPB9PA9HL27ES2BQFCZKVS,41415101717,TRUE,6912,Pazzallo,Via Pian Scairolo 41,CHE,FALSE,,TRUE,FALSE,CH*ECUE6Z65HPB9PA9HL27ES2BQFCZKVS,Free publicly accessible
Feature,CH*ECUEUJP2S443ZLBXWDZY42434EQ58A,Point,evse,CH*ECUEUJP2S443ZLBXWDZY42434EQ58A,Available,,DynamicPricing,47.061439,9.055971,CH*ECU,Not Available,OnStreet,CH*ECUEUJP2S443ZLBXWDZY42434EQ58A,41415101717,TRUE,8754,Netstal,Ennetbachstrasse 38,CHE,FALSE,,TRUE,FALSE,CH*ECUEUJP2S443ZLBXWDZY42434EQ58A,Free publicly accessible
Feature,CH*ECUEEFHMQRL7JJ5DW3MD547TC5T8W2,Point,evse,CH*ECUEEFHMQRL7JJ5DW3MD547TC5T8W2,Available,,DynamicPricing,47.061439,9.055971,CH*ECU,Not Available,OnStreet,CH*ECUEEFHMQRL7JJ5DW3MD547TC5T8W2,41415101717,TRUE,8754,Netstal,Ennetbachstrasse 38,CHE,FALSE,,TRUE,FALSE,CH*ECUEEFHMQRL7JJ5DW3MD547TC5T8W2,Free publicly accessible
Feature,CH*ECUEF7EUYQ98E4QADV9QKLYL95SLC3,Point,evse,CH*ECUEF7EUYQ98E4QADV9QKLYL95SLC3,Available,,DynamicPricing,47.061439,9.055971,CH*ECU,Not Available,OnStreet,CH*ECUEF7EUYQ98E4QADV9QKLYL95SLC3,41415101717,TRUE,8754,Netstal,Ennetbachstrasse 38,CHE,FALSE,,TRUE,FALSE,CH*ECUEF7EUYQ98E4QADV9QKLYL95SLC3,Free publicly accessible
Feature,CH*ECUEMKP5QWTHT6TFY5C26RJMJQZP93,Point,evse,CH*ECUEMKP5QWTHT6TFY5C26RJMJQZP93,Available,,DynamicPricing,47.061439,9.055971,CH*ECU,Not Available,OnStreet,CH*ECUEMKP5QWTHT6TFY5C26RJMJQZP93,41415101717,TRUE,8754,Netstal,Ennetbachstrasse 38,CHE,FALSE,,TRUE,FALSE,CH*ECUEMKP5QWTHT6TFY5C26RJMJQZP93,Free publicly accessible
Feature,CH*ECUEXEQHY7V82AD7BPTBJMDKFEJ2UW,Point,evse,CH*ECUEXEQHY7V82AD7BPTBJMDKFEJ2UW,Available,,DynamicPricing,46.487632,7.560565,CH*ECU,Not Available,OnStreet,CH*ECUEXEQHY7V82AD7BPTBJMDKFEJ2UW,41415101717,TRUE,3715,Adelboden,Bodenstrasse 2,CHE,FALSE,,TRUE,FALSE,CH*ECUEXEQHY7V82AD7BPTBJMDKFEJ2UW,Free publicly accessible
Feature,CH*ECUE9JE8ZURNXJD3YNNR5N6X789K6Q,Point,evse,CH*ECUE9JE8ZURNXJD3YNNR5N6X789K6Q,Available,,DynamicPricing,45.979331,8.929545,CH*ECU,Not Available,OnStreet,CH*ECUE9JE8ZURNXJD3YNNR5N6X789K6Q,41415101717,TRUE,6912,Pazzallo,Via Pian Scairolo 41,CHE,FALSE,,TRUE,FALSE,CH*ECUE9JE8ZURNXJD3YNNR5N6X789K6Q,Free publicly accessible
Feature,CH*ECUE286KQYTDYAGWZPFKFEGNCBVEC3,Point,evse,CH*ECUE286KQYTDYAGWZPFKFEGNCBVEC3,Available,,DynamicPricing,46.802226,9.827387,CH*ECU,Not Available,OnStreet,CH*ECUE286KQYTDYAGWZPFKFEGNCBVEC3,41415101717,TRUE,7270,Davos Platz,Buolstrasse 3,CHE,FALSE,,TRUE,FALSE,CH*ECUE286KQYTDYAGWZPFKFEGNCBVEC3,Free publicly accessible
Feature,CH*ECUEPUN8KCZGEL7APYTR59T4U4DU7Q,Point,evse,CH*ECUEPUN8KCZGEL7APYTR59T4U4DU7Q,Available,,DynamicPricing,47.496384,8.712994,CH*ECU,Not Available,OnStreet,CH*ECUEPUN8KCZGEL7APYTR59T4U4DU7Q,41415101717,TRUE,8400,Winterthur,Brühlbergstrasse 4,CHE,FALSE,,TRUE,FALSE,CH*ECUEPUN8KCZGEL7APYTR59T4U4DU7Q,Free publicly accessible
Feature,CH*ECUEQGANMQCYYFMY6KXM4C6CDT33M2,Point,evse,CH*ECUEQGANMQCYYFMY6KXM4C6CDT33M2,Available,,DynamicPricing,47.160906,8.514078,CH*ECU,Not Available,OnStreet,CH*ECUEQGANMQCYYFMY6KXM4C6CDT33M2,41415101717,TRUE,6300,Zug,Artherstrasse 25,CHE,FALSE,,TRUE,FALSE,CH*ECUEQGANMQCYYFMY6KXM4C6CDT33M2,Free publicly accessible
Feature,CH*ECUE7MQV3QBY6ZEQV2BW68UMRWPA23,Point,evse,CH*ECUE7MQV3QBY6ZEQV2BW68UMRWPA23,Available,,DynamicPricing,47.045692,8.316609,CH*ECU,Not Available,OnStreet,CH*ECUE7MQV3QBY6ZEQV2BW68UMRWPA23,41415101717,TRUE,6005,Luzern,Werkhofstrasse 1,CHE,FALSE,,TRUE,FALSE,CH*ECUE7MQV3QBY6ZEQV2BW68UMRWPA23,Free publicly accessible
Feature,CH*ECUEBGN5CRSBAMAPP7QFW7EYXTNSXZ,Point,evse,CH*ECUEBGN5CRSBAMAPP7QFW7EYXTNSXZ,Available,,DynamicPricing,46.806026,9.256779,CH*ECU,Not Available,OnStreet,CH*ECUEBGN5CRSBAMAPP7QFW7EYXTNSXZ,41415101717,TRUE,7031,Laax,Via Falera 1,CHE,FALSE,,TRUE,FALSE,CH*ECUEBGN5CRSBAMAPP7QFW7EYXTNSXZ,Free publicly accessible
Feature,CH*ECUEBU3NSLQAB3WWTH36Y6GARSGLF3,Point,evse,CH*ECUEBU3NSLQAB3WWTH36Y6GARSGLF3,Available,,DynamicPricing,47.016744,7.654482,CH*ECU,Not Available,OnStreet,CH*ECUEBU3NSLQAB3WWTH36Y6GARSGLF3,41415101717,TRUE,3415,Hasle bei Burgdorf,Kalchofenstrasse 20,CHE,FALSE,,TRUE,FALSE,CH*ECUEBU3NSLQAB3WWTH36Y6GARSGLF3,Free publicly accessible
Feature,CH*ECUEJZESSN363Z3L9J9FBWRA3BEQTA,Point,evse,CH*ECUEJZESSN363Z3L9J9FBWRA3BEQTA,Available,,DynamicPricing,46.860984,8.636988,CH*ECU,Not Available,OnStreet,CH*ECUEJZESSN363Z3L9J9FBWRA3BEQTA,41415101717,TRUE,6467,Schattdorf,Umfahrungsstrasse,CHE,FALSE,,TRUE,FALSE,CH*ECUEJZESSN363Z3L9J9FBWRA3BEQTA,Free publicly accessible
Feature,CH*ECUETFUE92BRCPKEKEMWTY5MD7KXDW,Point,evse,CH*ECUETFUE92BRCPKEKEMWTY5MD7KXDW,Available,,DynamicPricing,47.449766,9.155451,CH*ECU,Not Available,OnStreet,CH*ECUETFUE92BRCPKEKEMWTY5MD7KXDW,41415101717,TRUE,9245,Oberbüren,Sandackerstrasse 26,CHE,FALSE,,TRUE,FALSE,CH*ECUETFUE92BRCPKEKEMWTY5MD7KXDW,Free publicly accessible
Feature,CH*ECUELK43E7K5Z3XLW2CZKUFAU8Y54S,Point,evse,CH*ECUELK43E7K5Z3XLW2CZKUFAU8Y54S,Available,,DynamicPricing,50.744383,4.269888,CH*ECU,Not Available,OnStreet,CH*ECUELK43E7K5Z3XLW2CZKUFAU8Y54S,41415101717,TRUE,1654,Beersel,Steenweg naar Alsemberg 952,BEL,FALSE,,TRUE,FALSE,CH*ECUELK43E7K5Z3XLW2CZKUFAU8Y54S,Free publicly accessible
Feature,CH*ECUEH8DSMGPJAV8PDBDDLUAWFBMYXX,Point,evse,CH*ECUEH8DSMGPJAV8PDBDDLUAWFBMYXX,Available,,DynamicPricing,47.531052,7.638571,CH*ECU,Not Available,OnStreet,CH*ECUEH8DSMGPJAV8PDBDDLUAWFBMYXX,41415101717,TRUE,4132,Muttenz,St. Jakobs-Strasse 72,CHE,FALSE,,TRUE,FALSE,CH*ECUEH8DSMGPJAV8PDBDDLUAWFBMYXX,Free publicly accessible
Feature,CH*ECUEF997QEF2VMKT8GQLD49WFZRAGS,Point,evse,CH*ECUEF997QEF2VMKT8GQLD49WFZRAGS,Available,,DynamicPricing,50.744383,4.269888,CH*ECU,Not Available,OnStreet,CH*ECUEF997QEF2VMKT8GQLD49WFZRAGS,41415101717,TRUE,1654,Beersel,Steenweg naar Alsemberg 952,BEL,FALSE,,TRUE,FALSE,CH*ECUEF997QEF2VMKT8GQLD49WFZRAGS,Free publicly accessible
Feature,CH*ECUERS3HSP982SJCWFB946Y4YA4CTA,Point,evse,CH*ECUERS3HSP982SJCWFB946Y4YA4CTA,Available,,DynamicPricing,46.860984,8.636988,CH*ECU,Not Available,OnStreet,CH*ECUERS3HSP982SJCWFB946Y4YA4CTA,41415101717,TRUE,6467,Schattdorf,Umfahrungsstrasse,CHE,FALSE,,TRUE,FALSE,CH*ECUERS3HSP982SJCWFB946Y4YA4CTA,Free publicly accessible
Feature,CH*ECUEZ7WNXA5NUZW8UJLA2FMPYHBMFA,Point,evse,CH*ECUEZ7WNXA5NUZW8UJLA2FMPYHBMFA,Available,,DynamicPricing,47.585475,8.297827,CH*ECU,Not Available,OnStreet,CH*ECUEZ7WNXA5NUZW8UJLA2FMPYHBMFA,41415101717,TRUE,5330,Bad Zurzach,Promenadestrasse 22,CHE,FALSE,,TRUE,FALSE,CH*ECUEZ7WNXA5NUZW8UJLA2FMPYHBMFA,Free publicly accessible
Feature,CH*ECUEFR7VUMH7WXWPEPXR8XZ45QTZFX,Point,evse,CH*ECUEFR7VUMH7WXWPEPXR8XZ45QTZFX,OutOfService,,DynamicPricing,47.359687,9.445193,CH*ECU,Not Available,OnStreet,CH*ECUEFR7VUMH7WXWPEPXR8XZ45QTZFX,41415101717,TRUE,9056,Gais,Bahnhof,CHE,FALSE,,TRUE,FALSE,CH*ECUEFR7VUMH7WXWPEPXR8XZ45QTZFX,Free publicly accessible
